date,country,event,currency,previous,estimate,actual,change,impact,changePercentage,unit
2026-03-04 15:00:00,US,ISM Non-Manufacturing PMI (Feb),USD,53.8,53.5,56.1,2.3,High,4.275,
2026-03-04 15:00:00,US,ISM Non-Manufacturing Prices (Feb),USD,66.6,68.3,63.0,-3.6,High,-5.405,
2026-03-06 13:30:00,US,Unemployment Rate (Feb),USD,4.3,4.3,4.4,0.1,High,2.326,%
2026-03-06 13:30:00,US,Non Farm Payrolls (Feb),USD,126.0,59.0,-92.0,-218.0,High,-173.016,K
2026-03-10 14:00:00,US,Existing Home Sales (Feb),USD,4.02,3.89,4.09,0.07,High,1.741,M
2026-03-11 12:30:00,US,Core Inflation Rate YoY (Feb),USD,2.5,2.5,2.5,0.0,High,0.0,%
2026-03-11 12:30:00,US,Core CPI MoM (Feb),USD,0.3,0.2,0.2,-0.1,High,-33.333,%
2026-03-11 12:30:00,US,Inflation Rate YoY (Feb),USD,2.4,2.4,2.4,0.0,High,0.0,%
2026-03-11 12:30:00,US,CPI YoY (Feb),USD,2.4,2.4,2.4,0.0,High,0.0,%
2026-03-11 12:30:00,US,Core Inflation Rate MoM (Feb),USD,0.3,0.2,0.2,-0.1,High,-33.333,%
2026-03-11 12:30:00,US,CPI MoM (Feb),USD,0.2,0.3,0.3,0.1,High,50.0,%
2026-03-11 12:30:00,US,Inflation Rate MoM (Feb),USD,0.2,0.3,0.3,0.1,High,50.0,%
2026-03-12 12:30:00,US,Building Permits (Jan),USD,1.455,1.41,1.376,-0.079,High,-5.43,M
2026-03-12 12:30:00,US,Housing Starts (Jan),USD,1.387,1.35,1.487,0.1,High,7.21,M
2026-03-13 12:30:00,US,Personal Spending MoM (Jan),USD,0.4,0.3,0.4,0.0,High,0.0,%
2026-03-13 12:30:00,US,Personal Income MoM (Jan),USD,0.3,0.5,0.4,0.1,High,33.333,%
2026-03-13 12:30:00,US,Core PCE Price Index MoM (Jan),USD,0.4,0.4,0.4,0.0,High,0.0,%
2026-03-13 12:30:00,US,Durable Goods Orders MoM (Jan),USD,-0.9,1.2,0.0,0.9,High,100.0,%
2026-03-13 14:00:00,US,JOLTs Job Openings (Jan),USD,6.55,6.7,6.946,0.396,High,6.046,M
2026-03-13 14:00:00,US,Michigan Consumer Sentiment (Mar),USD,56.6,55.0,55.5,-1.1,High,-1.943,
2026-03-18 12:30:00,US,Producer Price Index MoM (Feb),USD,0.5,0.3,0.7,0.2,High,40.0,%
2026-03-18 18:00:00,US,Fed Interest Rate Decision,USD,3.75,3.75,3.75,0.0,High,0.0,%
2026-03-18 18:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2026-03-18 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2026-03-18 18:30:00,US,Press Conference,USD,,,,,High,,
2026-03-31 14:00:00,US,JOLTs Job Openings (Feb),USD,7.24,6.92,6.882,-0.358,High,-4.945,M
2026-03-31 14:00:00,US,CB Consumer Confidence (Mar),USD,91.0,87.8,91.8,0.8,High,0.879,
2026-04-01 12:30:00,US,Retail Sales MoM (Feb),USD,-0.1,0.5,0.6,0.7,High,700.0,%
2026-04-01 14:00:00,US,ISM Manufacturing PMI (Mar),USD,52.4,52.5,52.7,0.3,High,0.573,
2026-04-02 01:00:00,US,US President Trump Speech,USD,,,,,High,0.0,
2026-04-03 12:30:00,US,Non Farm Payrolls (Mar),USD,-133.0,60.0,178.0,311.0,High,233.835,K
2026-04-03 12:30:00,US,Unemployment Rate (Mar),USD,4.4,4.4,4.3,-0.1,High,-2.273,%
2026-04-06 14:00:00,US,ISM Non-Manufacturing PMI (Mar),USD,56.1,54.8,54.0,-2.1,High,-3.743,
2026-04-06 14:00:00,US,ISM Non-Manufacturing Prices (Mar),USD,63.0,67.0,70.7,7.7,High,12.222,
2026-04-06 14:00:00,US,ISM Services PMI (Mar),USD,56.1,55.0,54.0,-2.1,High,-3.743,
2026-04-07 12:30:00,US,Durable Goods Orders MoM (Feb),USD,-0.5,-0.5,-1.4,-0.9,High,-180.0,%
2026-04-07 12:30:00,US,Durable Goods Orders MoM,USD,0.0,,,,High,0.0,%
2026-04-08 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2026-04-09 12:30:00,US,Personal Income MoM (Feb),USD,0.4,0.3,-0.1,-0.5,High,-125.0,%
2026-04-09 12:30:00,US,Gross Domestic Product QoQ (Q4),USD,4.4,0.7,0.5,-3.9,High,-88.636,%
2026-04-09 12:30:00,US,Core PCE Price Index MoM (Feb),USD,0.4,0.4,0.4,0.0,High,0.0,%
2026-04-09 12:30:00,US,Personal Spending MoM (Feb),USD,0.3,0.5,0.5,0.2,High,66.667,%
2026-04-10 12:30:00,US,Inflation Rate YoY (Mar),USD,2.4,3.3,3.3,0.9,High,37.5,%
2026-04-10 12:30:00,US,Inflation Rate MoM (Mar),USD,0.3,0.9,0.9,0.6,High,200.0,%
2026-04-10 12:30:00,US,Core Inflation Rate YoY (Mar),USD,2.5,2.7,2.6,0.1,High,4.0,%
2026-04-10 12:30:00,US,Core Inflation Rate MoM (Mar),USD,0.2,0.3,0.2,0.0,High,0.0,%
2026-04-10 12:30:00,US,CPI MoM (Mar),USD,0.3,1.0,0.9,0.6,High,200.0,%
2026-04-10 12:30:00,US,Core CPI MoM (Mar),USD,0.2,0.3,0.2,0.0,High,0.0,%
2026-04-10 12:30:00,US,CPI YoY (Mar),USD,2.4,3.4,3.3,0.9,High,37.5,%
2026-04-10 14:00:00,US,Michigan Consumer Sentiment (Apr),USD,53.3,52.0,47.6,-5.7,High,-10.694,
2026-04-13 14:00:00,US,Existing Home Sales (Mar),USD,4.13,4.06,3.98,-0.15,High,-3.632,M
2026-04-14 12:30:00,US,Producer Price Index MoM (Mar),USD,0.5,1.1,0.5,0.0,High,0.0,%
2026-04-21 12:30:00,US,Retail Sales MoM (Mar),USD,0.7,1.4,1.7,1.0,High,142.857,%
2026-04-28 14:00:00,US,CB Consumer Confidence (Apr),USD,92.2,89.0,92.8,0.6,High,0.651,
2026-04-29 12:30:00,US,Housing Starts (Feb),USD,1.398,1.41,1.356,-0.042,High,-3.004,M
2026-04-29 12:30:00,US,Durable Goods Orders MoM (Mar),USD,-1.2,0.5,0.8,2.0,High,166.667,%
2026-04-29 12:30:00,US,Housing Starts (Mar),USD,1.356,1.4,1.502,0.146,High,10.767,M
2026-04-29 18:00:00,US,Fed Interest Rate Decision,USD,3.75,3.75,3.75,0.0,High,0.0,%
2026-04-29 18:00:00,US,FOMC Economic Projections,USD,,,,,High,,
2026-04-29 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2026-04-29 18:30:00,US,Press Conference,USD,,,,,High,,
2026-04-30 12:30:00,US,Personal Income MoM (Mar),USD,0.0,0.3,0.6,0.6,High,0.0,%
2026-04-30 12:30:00,US,Core PCE Price Index MoM (Mar),USD,0.4,0.3,0.3,-0.1,High,-25.0,%
2026-04-30 12:30:00,US,Personal Spending MoM (Mar),USD,0.6,0.9,0.9,0.3,High,50.0,%
2026-05-01 14:00:00,US,ISM Manufacturing PMI (Apr),USD,52.7,53.0,52.7,0.0,High,0.0,
2026-05-05 14:00:00,US,JOLTs Job Openings (Mar),USD,6.922,6.84,6.866,-0.056,High,-0.809,M
2026-05-05 14:00:00,US,ISM Services PMI (Apr),USD,54.0,53.7,53.6,-0.4,High,-0.741,
2026-05-05 14:00:00,US,ISM Non-Manufacturing PMI (Apr),USD,54.0,53.7,53.6,-0.4,High,-0.741,
2026-05-05 14:00:00,US,ISM Non-Manufacturing Prices (Apr),USD,70.7,73.7,70.7,0.0,High,0.0,
2026-05-08 12:30:00,US,Non Farm Payrolls (Apr),USD,185.0,62.0,115.0,-70.0,High,-37.838,K
2026-05-08 12:30:00,US,Unemployment Rate (Apr),USD,4.3,4.3,4.3,0.0,High,0.0,%
2026-05-11 14:00:00,US,Existing Home Sales (Apr),USD,4.01,4.05,4.02,0.01,High,0.249,M
2026-05-12 12:30:00,US,CPI MoM (Apr),USD,0.9,0.6,0.6,-0.3,High,-33.333,%
2026-05-12 12:30:00,US,Inflation Rate YoY (Apr),USD,3.3,3.7,3.8,0.5,High,15.152,%
2026-05-12 12:30:00,US,Core Inflation Rate MoM (Apr),USD,0.2,0.3,0.4,0.2,High,100.0,%
2026-05-12 12:30:00,US,CPI YoY (Apr),USD,3.3,3.7,3.8,0.5,High,15.152,%
2026-05-12 12:30:00,US,Core Inflation Rate YoY (Apr),USD,2.6,2.7,2.8,0.2,High,7.692,%
2026-05-12 12:30:00,US,Inflation Rate MoM (Apr),USD,0.9,0.6,0.6,-0.3,High,-33.333,%
2026-05-12 12:30:00,US,Core CPI MoM (Apr),USD,0.2,0.3,0.4,0.2,High,100.0,%
2026-05-13 12:30:00,US,Producer Price Index MoM (Apr),USD,0.7,0.5,1.4,0.7,High,100.0,%
2026-05-14 12:30:00,US,Retail Sales MoM (Apr),USD,1.6,0.5,0.5,-1.1,High,-68.75,%
2026-05-20 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2026-05-21 12:30:00,US,Housing Starts (Apr),USD,1.507,1.41,1.465,-0.042,High,-2.787,M
2026-05-26 14:00:00,US,CB Consumer Confidence (May),USD,93.8,91.9,93.1,-0.7,High,-0.746,
2026-05-28 12:30:00,US,Core PCE Price Index MoM (Apr),USD,0.3,0.3,0.2,-0.1,High,-33.333,%
2026-05-28 12:30:00,US,Personal Income MoM (Apr),USD,0.5,0.4,0.0,-0.5,High,-100.0,%
2026-05-28 12:30:00,US,Durable Goods Orders MoM (Apr),USD,1.3,3.5,7.9,6.6,High,507.692,%
2026-06-01 14:00:00,US,ISM Manufacturing PMI (May),USD,52.7,53.0,54.0,1.3,High,2.467,
2026-06-02 14:00:00,US,JOLTs Job Openings (Apr),USD,6.887,6.88,7.618,0.731,High,10.614,M
2026-06-03 14:00:00,US,ISM Non-Manufacturing Prices (May),USD,70.7,72.3,71.3,0.6,High,0.849,
2026-06-03 14:00:00,US,ISM Non-Manufacturing PMI (May),USD,53.6,53.7,54.5,0.9,High,1.679,
2026-06-03 14:00:00,US,ISM Services PMI (May),USD,53.6,53.8,54.5,0.9,High,1.679,
2026-06-05 12:30:00,US,Unemployment Rate (May),USD,4.3,4.3,4.3,0.0,High,0.0,%
2026-06-05 12:30:00,US,Non Farm Payrolls (May),USD,179.0,85.0,172.0,-7.0,High,-3.911,K
2026-06-09 14:00:00,US,Existing Home Sales (May),USD,4.04,4.07,4.17,0.13,High,3.218,M
2026-06-10 12:30:00,US,Inflation Rate MoM (May),USD,0.6,0.5,0.5,-0.1,High,-16.667,%
2026-06-10 12:30:00,US,CPI YoY (May),USD,3.8,4.2,4.2,0.4,High,10.526,%
2026-06-10 12:30:00,US,Core Inflation Rate YoY (May),USD,2.8,2.9,2.9,0.1,High,3.571,%
2026-06-10 12:30:00,US,Inflation Rate YoY (May),USD,3.8,4.2,4.2,0.4,High,10.526,%
2026-06-10 12:30:00,US,Core CPI MoM (May),USD,0.4,0.3,0.2,-0.2,High,-50.0,%
2026-06-10 12:30:00,US,CPI MoM (May),USD,0.6,0.5,0.5,-0.1,High,-16.667,%
2026-06-10 12:30:00,US,Core Inflation Rate MoM (May),USD,0.4,0.3,0.2,-0.2,High,-50.0,%
2026-06-11 12:30:00,US,Producer Price Index MoM (May),USD,1.1,0.7,1.1,0.0,High,0.0,%
2026-06-16 12:30:00,US,Housing Starts (May),USD,1.392,1.43,1.177,-0.215,High,-15.445,M
2026-06-17 12:30:00,US,Retail Sales MoM (May),USD,0.4,0.5,0.9,0.5,High,125.0,%
2026-06-17 18:00:00,US,FOMC Economic Projections,USD,,,,,High,0.0,
2026-06-17 18:00:00,US,Fed Interest Rate Decision,USD,3.75,3.75,3.75,0.0,High,0.0,%
2026-06-17 18:30:00,US,Press Conference,USD,,,,,High,,
2026-06-17 18:30:00,US,Fed Press Conference,USD,,,,,High,0.0,
2026-06-25 12:30:00,US,Durable Goods Orders MoM (May),USD,8.5,-4.5,-4.5,-13.0,High,-152.941,%
2026-06-25 12:30:00,US,Personal Income MoM (May),USD,0.0,0.4,0.7,0.7,High,0.0,%
2026-06-25 12:30:00,US,Personal Spending MoM (May),USD,0.4,0.6,0.7,0.3,High,75.0,%
2026-06-25 12:30:00,US,GDP Growth Rate QoQ (Q1),USD,0.5,1.6,2.1,1.6,High,320.0,%
2026-06-25 12:30:00,US,Core PCE Price Index MoM (May),USD,0.3,0.3,0.3,0.0,High,0.0,%
2026-06-25 12:30:00,US,Gross Domestic Product QoQ (Q1),USD,0.5,1.6,2.1,1.6,High,320.0,%
2026-06-30 14:00:00,US,CB Consumer Confidence (Jun),USD,90.6,94.4,91.2,0.6,High,0.662,
2026-06-30 14:00:00,US,JOLTs Job Openings (May),USD,7.585,7.3,7.594,0.009,High,0.119,M
2026-07-01 14:00:00,US,ISM Manufacturing PMI (Jun),USD,54.0,54.0,53.3,-0.7,High,-1.296,
2026-07-02 12:30:00,US,Unemployment Rate (Jun),USD,4.3,4.3,4.2,-0.1,High,-2.326,%
2026-07-02 12:30:00,US,Non Farm Payrolls (Jun),USD,129.0,110.0,57.0,-72.0,High,-55.814,K
2026-07-06 14:00:00,US,ISM Non-Manufacturing PMI (Jun),USD,54.5,54.2,54.0,-0.5,High,-0.917,
2026-07-06 14:00:00,US,ISM Non-Manufacturing Prices (Jun),USD,71.3,67.5,67.7,-3.6,High,-5.049,
2026-07-06 14:00:00,US,ISM Services PMI (Jun),USD,54.5,54.0,54.0,-0.5,High,-0.917,
2026-07-08 18:00:00,US,FOMC Minutes,USD,,,,,High,0.0,
2026-07-09 14:00:00,US,Existing Home Sales (Jun),USD,4.19,4.2,4.09,-0.1,High,-2.387,M
2026-07-10 15:00:00,US,Monetary Policy Report,USD,,,,,High,,
2026-07-14 12:30:00,US,Core Inflation Rate YoY (Jun),USD,2.9,2.8,2.6,-0.3,High,-10.345,%
2026-07-14 12:30:00,US,Inflation Rate MoM (Jun),USD,0.5,-0.1,-0.4,-0.9,High,-180.0,%
2026-07-14 12:30:00,US,Core Inflation Rate MoM (Jun),USD,0.2,0.2,0.0,-0.2,High,-100.0,%
2026-07-14 12:30:00,US,Core CPI MoM (Jun),USD,0.2,0.2,0.0,-0.2,High,-100.0,%
2026-07-14 12:30:00,US,Inflation Rate YoY (Jun),USD,4.2,3.8,3.5,-0.7,High,-16.667,%
2026-07-14 12:30:00,US,CPI MoM (Jun),USD,0.5,-0.1,-0.4,-0.9,High,-180.0,%
2026-07-14 12:30:00,US,CPI YoY (Jun),USD,4.2,3.8,3.5,-0.7,High,-16.667,%
2026-07-15 12:30:00,US,Producer Price Index MoM (Jun),USD,0.6,0.0,-0.3,-0.9,High,-150.0,%
2026-07-17 12:30:00,US,Housing Starts (Jun),USD,1.199,1.31,1.427,0.228,High,19.016,M
2026-07-17 12:30:00,US,Building Permits (Jun),USD,1.41,1.4,1.367,-0.043,High,-3.05,M
2026-07-17 14:00:00,US,Michigan Consumer Sentiment (Jul),USD,49.5,51.0,54.4,4.9,High,9.899,
